,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-07-18,-0.04254789613281613,-0.035763350205901386,-0.03799128395820217,-0.04097491690589628,-0.045721025582450586,0.04988379436142506,0.04382092441845607,0.045796842864493835,0.04846641729345295,0.0527621741210161
2022-07-19,-0.04699058930581358,-0.03948254499017268,-0.041948063762509036,-0.0452498688699115,-0.05050209866602137,0.05529794052008053,0.04858853112081678,0.050775159882233405,0.053729415529175636,0.05848326832610526
2022-07-20,-0.042820733446990264,-0.03597579136537492,-0.03822355822559718,-0.041233751529580406,-0.046022110154317376,0.05043378568434259,0.044316943959776166,0.04631045206876679,0.0490037910992089,0.05333778883437421
2022-07-21,-0.03873001631356945,-0.0325262596498304,-0.03456347172136699,-0.03729169155815509,-0.041631510854270165,0.045789083714850284,0.04024522415295012,0.04205199462199256,0.04449304083664082,0.04842106053491949
2022-07-22,-0.03822470564248089,-0.032113523296742094,-0.03412033547860431,-0.036807844000549636,-0.0410829032112264,0.0450331750204438,0.039572042594027836,0.041351851892118444,0.043756472082862666,0.04762587669283764
2022-07-25,-0.034657094574370134,-0.029106261772771726,-0.030929064342800645,-0.03337014850854991,-0.03725321688269956,0.04096666345300683,0.03600627587308791,0.03762289001966462,0.039807024590526485,0.043321633845588514
2022-07-26,-0.03304499498342182,-0.027739638581324385,-0.029481830722632957,-0.03181496197873695,-0.03552630807668547,0.03923442742787463,0.034493404784131994,0.036038526843977195,0.038126071676029716,0.04148525314999608
2022-07-27,-0.03103281080878525,-0.02603815370366891,-0.027678317285068373,-0.02987481262341394,-0.03336880996359941,0.03701368849097223,0.032550315884425945,0.03400495046306176,0.03597024173426419,0.03913269838085032
2022-07-28,-0.02948300413099788,-0.024726005221577613,-0.026288125744324965,-0.028380106376659713,-0.03170785064157706,0.03532567365135274,0.03107467940393436,0.0324600988548687,0.03433187668406672,0.03734385578539256
2022-07-29,-0.027917388044837184,-0.023401735636087398,-0.024884601921243053,-0.026870445845393033,-0.030029356892402003,0.03360321927677057,0.029567899366370224,0.030883029514571763,0.03265984263225494,0.03551900887193432
2022-08-01,-0.028660792611693114,-0.02401803372839829,-0.025542639697804802,-0.0275843811085962,-0.030832209107186447,0.03459149527358407,0.03044258927615929,0.03179473767589452,0.03362156448614545,0.03656121046783501
2022-08-02,-0.0330755003952759,-0.027753591797821924,-0.029501219408962484,-0.031841629807392934,-0.035564554943768485,0.039429426775613424,0.03467361260288737,0.03622355529310043,0.038317613061750765,0.041687274854809955
2022-08-03,-0.03207828302884725,-0.02692198085508699,-0.0286152260293011,-0.030882807857123433,-0.03448988351840474,0.03817044573707728,0.03356262233917848,0.03506433412479103,0.037093229290265484,0.040358034408621006
2022-08-04,-0.030744734651559615,-0.025805407664079245,-0.027427401741148154,-0.029599564609236042,-0.0330548559322148,0.03654795498084053,0.03213402699605225,0.03357254733487952,0.035516067382365075,0.03864349077349608
2022-08-05,-0.028703020326358086,-0.024082302586878074,-0.025599670605687255,-0.027631719004801946,-0.03086412818759707,0.03424898214480651,0.030119772762274306,0.03146550194057532,0.03328365602982961,0.03620934626635219
